assetID,lat,lon,vs30,fragilityModel,censusTract,occType,occupancy,strType,designLevel
279,37.5814599,-122.3897966,360,S2L-m-RES3AF-DF,6081605000,RES,RES3A,S2L,MC
280,37.5814599,-122.3897966,360,W1-h-RES3AF-DF,6081605000,RES,RES3A,W1,HC
281,37.5814599,-122.3897966,360,W1-m-RES3AF-DF,6081605000,RES,RES3A,W1,MC
282,37.5814599,-122.3897966,360,W2-m-RES3AF-DF,6081605000,RES,RES3A,W2,MC
283,37.5814599,-122.3897966,360,W2-h-RES3AF-DF,6081605000,RES,RES3A,W2,VC
284,37.5814599,-122.3897966,360,C2L-m-RES3AF-DF,6081605000,RES,RES3B,C2L,MC
285,37.5814599,-122.3897966,360,S3-m-RES3AF-DF,6081605000,RES,RES3B,S3,MC
286,37.5814599,-122.3897966,360,W1-m-RES3AF-DF,6081605000,RES,RES3B,W1,MC
287,37.5814599,-122.3897966,360,RM1L-m-RES3AF-DF,6081605000,RES,RES3C,RM1L,MC
288,37.5814599,-122.3897966,360,W1-m-RES3AF-DF,6081605000,RES,RES3C,W1,MC
289,37.5814599,-122.3897966,360,W2-m-RES3AF-DF,6081605000,RES,RES3C,W2,MC
290,37.5814599,-122.3897966,360,C2L-m-RES3AF-DF,6081605000,RES,RES3D,C2L,MC
291,37.5814599,-122.3897966,360,RM1L-m-RES3AF-DF,6081605000,RES,RES3D,RM1L,MC
292,37.5814599,-122.3897966,360,W1-m-RES3AF-DF,6081605000,RES,RES3D,W1,MC
293,37.5814599,-122.3897966,360,W1-h-RES3AF-DF,6081605000,RES,RES3D,W1,VC
294,37.5814599,-122.3897966,360,W2-m-RES3AF-DF,6081605000,RES,RES3D,W2,MC
295,37.5814599,-122.3897966,360,W2-h-RES3AF-DF,6081605000,RES,RES3D,W2,VC
296,37.5814599,-122.3897966,360,C2L-m-RES3AF-DF,6081605000,RES,RES3E,C2L,MC
297,37.5814599,-122.3897966,360,S1M-h-RES3AF-DF,6081605000,RES,RES3E,S1M,HC
298,37.5814599,-122.3897966,360,S2L-m-RES3AF-DF,6081605000,RES,RES3E,S2L,MC
299,37.5814599,-122.3897966,360,S4M-m-RES3AF-DF,6081605000,RES,RES3E,S4M,MC
300,37.5814599,-122.3897966,360,W2-m-RES3AF-DF,6081605000,RES,RES3E,W2,MC
301,37.5814599,-122.3897966,360,W2-h-RES3AF-DF,6081605000,RES,RES3F,W2,HC
302,37.5814599,-122.3897966,360,W2-m-RES3AF-DF,6081605000,RES,RES3F,W2,MC
303,37.5814599,-122.3897966,360,W2-h-RES3AF-DF,6081605000,RES,RES3F,W2,VC
304,37.5814599,-122.3897966,360,W1-h-RES4-DF,6081605000,RES,RES4,W1,VC
305,37.5814599,-122.3897966,360,RM1M-m-RES6-DF,6081605000,RES,RES6,RM1M,MC
306,37.5814599,-122.3897966,360,W1-m-RES6-DF,6081605000,RES,RES6,W1,MC
307,37.5814599,-122.3897966,360,W2-m-RES6-DF,6081605000,RES,RES6,W2,MC
308,34.2638082,-119.2056347,360,RM2L-m-COM1-DF,6111001511,COM,COM1,RM2L,MC
309,34.2638082,-119.2056347,360,S1L-m-COM10-DF,6111001511,COM,COM10,S1L,MC
310,34.2638082,-119.2056347,360,PC1-m-COM2-DF,6111001511,COM,COM2,PC1,MC
311,34.2638082,-119.2056347,360,C2L-m-COM3-DF,6111001511,COM,COM3,C2L,MC
312,34.2638082,-119.2056347,360,PC1-m-COM3-DF,6111001511,COM,COM3,PC1,MC
313,34.2638082,-119.2056347,360,RM1L-m-COM3-DF,6111001511,COM,COM3,RM1L,MC
314,34.2638082,-119.2056347,360,C2L-m-COM4-DF,6111001511,COM,COM4,C2L,MC
315,34.2638082,-119.2056347,360,RM1M-h-COM4-DF,6111001511,COM,COM4,RM1M,HC
316,34.2638082,-119.2056347,360,RM2L-h-COM4-DF,6111001511,COM,COM4,RM2L,HC
317,34.2638082,-119.2056347,360,W1-h-COM4-DF,6111001511,COM,COM4,W1,HC
318,34.2638082,-119.2056347,360,W1-m-COM4-DF,6111001511,COM,COM4,W1,MC
319,34.2638082,-119.2056347,360,W2-h-COM4-DF,6111001511,COM,COM4,W2,HC
320,34.2638082,-119.2056347,360,W2-m-COM4-DF,6111001511,COM,COM4,W2,MC
321,34.2638082,-119.2056347,360,RM2L-m-COM5-DF,6111001511,COM,COM5,RM2L,MC
322,34.2638082,-119.2056347,360,W2-m-COM5-DF,6111001511,COM,COM5,W2,MC
323,34.2638082,-119.2056347,360,PC1-h-COM7-DF,6111001511,COM,COM7,PC1,HC
324,34.2638082,-119.2056347,360,C2M-m-COM8-DF,6111001511,COM,COM8,C2M,MC
325,34.2638082,-119.2056347,360,C2L-h-EDU1-DF,6111001511,EDU,EDU1,C2L,HS
326,34.2638082,-119.2056347,360,RM1L-m-EDU1-DF,6111001511,EDU,EDU1,RM1L,MS
327,34.2638082,-119.2056347,360,C2M-m-GOV1-DF,6111001511,GOV,GOV1,C2M,MC
328,34.2638082,-119.2056347,360,C2L-h-IND2-DF,6111001511,IND,IND2,C2L,HC
329,34.2638082,-119.2056347,360,RM1L-m-IND2-DF,6111001511,IND,IND2,RM1L,MC
330,34.2638082,-119.2056347,360,C2L-m-IND5-DF,6111001511,IND,IND5,C2L,MC
331,34.2638082,-119.2056347,360,PC1-m-IND5-DF,6111001511,IND,IND5,PC1,MC
332,34.2638082,-119.2056347,360,S3-m-IND5-DF,6111001511,IND,IND5,S3,MC
333,34.2638082,-119.2056347,360,W1-h-IND5-DF,6111001511,IND,IND5,W1,HC
334,34.2638082,-119.2056347,360,S3-m-IND6-DF,6111001511,IND,IND6,S3,MC
335,34.2638082,-119.2056347,360,C2L-h-REL1-DF,6111001511,REL,REL1,C2L,HC
336,34.2638082,-119.2056347,360,C2L-m-REL1-DF,6111001511,REL,REL1,C2L,MC
337,34.2638082,-119.2056347,360,W2-m-REL1-DF,6111001511,REL,REL1,W2,MC
338,34.2638082,-119.2056347,360,W1-h-RES1-DF,6111001511,RES,RES1,W1,HC
339,34.2638082,-119.2056347,360,W1-m-RES1-DF,6111001511,RES,RES1,W1,MC
340,34.2638082,-119.2056347,360,C2L-m-RES3AF-DF,6111001511,RES,RES3B,C2L,MC
341,34.2638082,-119.2056347,360,RM1L-m-RES3AF-DF,6111001511,RES,RES3B,RM1L,MC
342,34.2638082,-119.2056347,360,S2L-m-RES3AF-DF,6111001511,RES,RES3B,S2L,MC
343,34.2638082,-119.2056347,360,W1-h-RES3AF-DF,6111001511,RES,RES3B,W1,HC
344,34.2638082,-119.2056347,360,W1-m-RES3AF-DF,6111001511,RES,RES3B,W1,MC
345,34.2638082,-119.2056347,360,W2-h-RES3AF-DF,6111001511,RES,RES3B,W2,HC
346,34.2638082,-119.2056347,360,C2L-m-RES3AF-DF,6111001511,RES,RES3C,C2L,MC
347,34.2638082,-119.2056347,360,RM1L-m-RES3AF-DF,6111001511,RES,RES3C,RM1L,MC
348,34.2638082,-119.2056347,360,S1L-m-RES3AF-DF,6111001511,RES,RES3C,S1L,MC
349,34.2638082,-119.2056347,360,S2L-m-RES3AF-DF,6111001511,RES,RES3C,S2L,MC
350,34.2638082,-119.2056347,360,S4L-m-RES3AF-DF,6111001511,RES,RES3C,S4L,MC
351,34.2638082,-119.2056347,360,W1-m-RES3AF-DF,6111001511,RES,RES3C,W1,MC
352,34.2638082,-119.2056347,360,W2-m-RES3AF-DF,6111001511,RES,RES3C,W2,MC
353,36.921837,-121.7774079,360,S1L-m-AGR1-DF,6087110506,AGR,AGR1,S1L,MC
354,36.921837,-121.7774079,360,PC1-h-COM1-DF,6087110506,COM,COM1,PC1,HC
355,36.921837,-121.7774079,360,PC1-m-COM1-DF,6087110506,COM,COM1,PC1,MC
356,36.921837,-121.7774079,360,RM1L-h-COM1-DF,6087110506,COM,COM1,RM1L,HC
357,36.921837,-121.7774079,360,RM2L-h-COM1-DF,6087110506,COM,COM1,RM2L,HC
358,36.921837,-121.7774079,360,S3-h-COM1-DF,6087110506,COM,COM1,S3,HC
359,36.921837,-121.7774079,360,S4L-m-COM1-DF,6087110506,COM,COM1,S4L,MC
360,36.921837,-121.7774079,360,C1L-h-COM2-DF,6087110506,COM,COM2,C1L,HC
361,36.921837,-121.7774079,360,PC1-m-COM2-DF,6087110506,COM,COM2,PC1,MC
362,36.921837,-121.7774079,360,W1-h-COM2-DF,6087110506,COM,COM2,W1,HC
363,36.921837,-121.7774079,360,PC1-h-COM3-DF,6087110506,COM,COM3,PC1,HC
364,36.921837,-121.7774079,360,RM1L-h-COM3-DF,6087110506,COM,COM3,RM1L,HC
365,36.921837,-121.7774079,360,RM1L-h-COM3-DF,6087110506,COM,COM3,RM1L,VC
366,36.921837,-121.7774079,360,RM2L-h-COM3-DF,6087110506,COM,COM3,RM2L,HC
367,36.921837,-121.7774079,360,S2L-h-COM3-DF,6087110506,COM,COM3,S2L,HC
368,36.921837,-121.7774079,360,W1-h-COM3-DF,6087110506,COM,COM3,W1,HC
369,36.921837,-121.7774079,360,PC1-h-COM4-DF,6087110506,COM,COM4,PC1,HC
370,36.921837,-121.7774079,360,PC2L-h-COM4-DF,6087110506,COM,COM4,PC2L,HC
371,36.921837,-121.7774079,360,RM1L-h-COM4-DF,6087110506,COM,COM4,RM1L,HC
372,36.921837,-121.7774079,360,RM2L-h-COM4-DF,6087110506,COM,COM4,RM2L,HC
373,36.921837,-121.7774079,360,W1-h-COM4-DF,6087110506,COM,COM4,W1,HC
374,36.921837,-121.7774079,360,W2-h-COM4-DF,6087110506,COM,COM4,W2,HC
375,36.921837,-121.7774079,360,C2L-h-COM5-DF,6087110506,COM,COM5,C2L,HC
376,36.921837,-121.7774079,360,S3-h-COM5-DF,6087110506,COM,COM5,S3,HC
377,36.921837,-121.7774079,360,W1-h-COM5-DF,6087110506,COM,COM5,W1,HC
378,36.921837,-121.7774079,360,W1-h-COM7-DF,6087110506,COM,COM7,W1,HC
379,36.921837,-121.7774079,360,RM1L-h-COM8-DF,6087110506,COM,COM8,RM1L,HC
380,36.921837,-121.7774079,360,RM2L-h-COM8-DF,6087110506,COM,COM8,RM2L,HC
381,36.921837,-121.7774079,360,S1L-h-COM8-DF,6087110506,COM,COM8,S1L,HC
382,36.921837,-121.7774079,360,S2L-h-COM8-DF,6087110506,COM,COM8,S2L,HC
383,36.921837,-121.7774079,360,W1-h-COM8-DF,6087110506,COM,COM8,W1,HC
384,36.921837,-121.7774079,360,S4L-m-GOV2-DF,6087110506,GOV,GOV2,S4L,MS
385,36.921837,-121.7774079,360,S3-h-IND1-DF,6087110506,IND,IND1,S3,HC
386,36.921837,-121.7774079,360,PC1-h-IND6-DF,6087110506,IND,IND6,PC1,HC
387,36.921837,-121.7774079,360,PC1-h-IND6-DF,6087110506,IND,IND6,PC1,VC
388,36.921837,-121.7774079,360,RM1L-h-IND6-DF,6087110506,IND,IND6,RM1L,HC
389,36.921837,-121.7774079,360,RM1L-h-REL1-DF,6087110506,REL,REL1,RM1L,HC
390,36.921837,-121.7774079,360,RM1L-m-REL1-DF,6087110506,REL,REL1,RM1L,MC
391,36.921837,-121.7774079,360,W1-h-RES1-DF,6087110506,RES,RES1,W1,HC
392,36.921837,-121.7774079,360,W1-m-RES1-DF,6087110506,RES,RES1,W1,MC
393,36.921837,-121.7774079,360,W1-h-RES1-DF,6087110506,RES,RES1,W1,VC
394,36.921837,-121.7774079,360,MH-h-RES2-DF,6087110506,RES,RES2,MH,HC
395,36.921837,-121.7774079,360,C2L-h-RES3AF-DF,6087110506,RES,RES3A,C2L,HC
396,36.921837,-121.7774079,360,PC2L-h-RES3AF-DF,6087110506,RES,RES3A,PC2L,HC
397,36.921837,-121.7774079,360,RM1L-h-RES3AF-DF,6087110506,RES,RES3A,RM1L,HC
398,36.921837,-121.7774079,360,S3-h-RES3AF-DF,6087110506,RES,RES3A,S3,HC
399,36.921837,-121.7774079,360,S4L-h-RES3AF-DF,6087110506,RES,RES3A,S4L,HC
400,36.921837,-121.7774079,360,W1-h-RES3AF-DF,6087110506,RES,RES3A,W1,HC
401,36.921837,-121.7774079,360,C2L-h-RES3AF-DF,6087110506,RES,RES3B,C2L,HC
402,36.921837,-121.7774079,360,RM1L-h-RES3AF-DF,6087110506,RES,RES3B,RM1L,HC
403,36.921837,-121.7774079,360,W1-h-RES3AF-DF,6087110506,RES,RES3B,W1,HC
404,36.921837,-121.7774079,360,W1-m-RES3AF-DF,6087110506,RES,RES3B,W1,MC
405,36.921837,-121.7774079,360,W1-h-RES3AF-DF,6087110506,RES,RES3C,W1,HC
406,36.921837,-121.7774079,360,C2L-h-RES3AF-DF,6087110506,RES,RES3D,C2L,HC
407,36.921837,-121.7774079,360,W2-h-RES3AF-DF,6087110506,RES,RES3D,W2,HC
408,36.921837,-121.7774079,360,W2-h-RES3AF-DF,6087110506,RES,RES3E,W2,HC
409,36.921837,-121.7774079,360,W1-h-RES4-DF,6087110506,RES,RES4,W1,HC
410,34.0145285,-118.2980282,360,S3-h-COM1-DF,6037231210,COM,COM1,S3,HC
411,34.0145285,-118.2980282,360,W1-m-COM1-DF,6037231210,COM,COM1,W1,MC
412,34.0145285,-118.2980282,360,W2-h-COM1-DF,6037231210,COM,COM1,W2,HC
413,34.0145285,-118.2980282,360,S5L-p-COM2-DF,6037231210,COM,COM2,S5L,PC
414,34.0145285,-118.2980282,360,URMM-p-COM3-DF,6037231210,COM,COM3,URMM,PC
415,34.0145285,-118.2980282,360,W2-p-COM7-DF,6037231210,COM,COM7,W2,PC
416,34.0145285,-118.2980282,360,S5L-p-IND6-DF,6037231210,IND,IND6,S5L,PC
417,34.0145285,-118.2980282,360,W1-m-IND6-DF,6037231210,IND,IND6,W1,MC
418,34.0145285,-118.2980282,360,W2-p-IND6-DF,6037231210,IND,IND6,W2,PC
419,34.0145285,-118.2980282,360,URML-p-RES1-DF,6037231210,RES,RES1,URML,PC
420,34.0145285,-118.2980282,360,W1-h-RES1-DF,6037231210,RES,RES1,W1,HC
421,34.0145285,-118.2980282,360,W1-m-RES1-DF,6037231210,RES,RES1,W1,MC
422,34.0145285,-118.2980282,360,C2L-p-RES3AF-DF,6037231210,RES,RES3A,C2L,PC
423,34.0145285,-118.2980282,360,C3L-p-RES3AF-DF,6037231210,RES,RES3A,C3L,PC
424,34.0145285,-118.2980282,360,RM1L-m-RES3AF-DF,6037231210,RES,RES3A,RM1L,MC
425,34.0145285,-118.2980282,360,S2L-p-RES3AF-DF,6037231210,RES,RES3A,S2L,PC
426,34.0145285,-118.2980282,360,S3-m-RES3AF-DF,6037231210,RES,RES3A,S3,MC
427,34.0145285,-118.2980282,360,S5L-p-RES3AF-DF,6037231210,RES,RES3A,S5L,PC
428,34.0145285,-118.2980282,360,URML-p-RES3AF-DF,6037231210,RES,RES3A,URML,PC
429,34.0145285,-118.2980282,360,W1-h-RES3AF-DF,6037231210,RES,RES3A,W1,HC
430,34.0145285,-118.2980282,360,W1-m-RES3AF-DF,6037231210,RES,RES3A,W1,MC
431,34.0145285,-118.2980282,360,S2M-m-RES3AF-DF,6037231210,RES,RES3B,S2M,MC
432,34.0145285,-118.2980282,360,W1-h-RES3AF-DF,6037231210,RES,RES3B,W1,HC
433,34.0145285,-118.2980282,360,W1-m-RES3AF-DF,6037231210,RES,RES3B,W1,MC
434,34.0145285,-118.2980282,360,C2M-m-RES3AF-DF,6037231210,RES,RES3C,C2M,MC
435,34.0145285,-118.2980282,360,PC2M-h-RES3AF-DF,6037231210,RES,RES3C,PC2M,SC
436,34.0145285,-118.2980282,360,RM1M-h-RES3AF-DF,6037231210,RES,RES3C,RM1M,SC
437,34.0145285,-118.2980282,360,S1M-p-RES3AF-DF,6037231210,RES,RES3C,S1M,PC
438,34.0145285,-118.2980282,360,S3-h-RES3AF-DF,6037231210,RES,RES3C,S3,HC
439,34.0145285,-118.2980282,360,S4M-h-RES3AF-DF,6037231210,RES,RES3C,S4M,SC
440,34.0145285,-118.2980282,360,W1-h-RES3AF-DF,6037231210,RES,RES3C,W1,HC
441,34.0145285,-118.2980282,360,W1-m-RES3AF-DF,6037231210,RES,RES3C,W1,MC
442,34.0145285,-118.2980282,360,W2-m-RES3AF-DF,6037231210,RES,RES3C,W2,MC
443,34.0145285,-118.2980282,360,C2M-m-RES3AF-DF,6037231210,RES,RES3D,C2M,MC
444,34.0145285,-118.2980282,360,RM1M-m-RES3AF-DF,6037231210,RES,RES3D,RM1M,MC
445,34.0145285,-118.2980282,360,RM2M-m-RES3AF-DF,6037231210,RES,RES3D,RM2M,MC
446,34.0145285,-118.2980282,360,S2M-m-RES3AF-DF,6037231210,RES,RES3D,S2M,MC
447,34.0145285,-118.2980282,360,W1-m-RES3AF-DF,6037231210,RES,RES3D,W1,MC
448,34.0145285,-118.2980282,360,W2-m-RES3AF-DF,6037231210,RES,RES3D,W2,MC
449,34.0145285,-118.2980282,360,W2-p-RES3AF-DF,6037231210,RES,RES3D,W2,PC
450,34.0145285,-118.2980282,360,C3M-p-RES3AF-DF,6037231210,RES,RES3E,C3M,PC
451,34.0145285,-118.2980282,360,S2M-p-RES3AF-DF,6037231210,RES,RES3E,S2M,PC
452,34.0145285,-118.2980282,360,W2-m-RES3AF-DF,6037231210,RES,RES3E,W2,MC
453,34.0145285,-118.2980282,360,W2-p-RES3AF-DF,6037231210,RES,RES3E,W2,PC
454,34.0145285,-118.2980282,360,W1-m-RES4-DF,6037231210,RES,RES4,W1,MC
455,35.3024984,-119.0250417,360,RM1L-h-AGR1-DF,6029003137,AGR,AGR1,RM1L,HC
456,35.3024984,-119.0250417,360,C2L-h-COM1-DF,6029003137,COM,COM1,C2L,HC
457,35.3024984,-119.0250417,360,PC1-h-COM1-DF,6029003137,COM,COM1,PC1,HC
458,35.3024984,-119.0250417,360,PC1-m-COM1-DF,6029003137,COM,COM1,PC1,MC
459,35.3024984,-119.0250417,360,RM1L-h-COM1-DF,6029003137,COM,COM1,RM1L,HC
460,35.3024984,-119.0250417,360,RM2L-m-COM1-DF,6029003137,COM,COM1,RM2L,MC
461,35.3024984,-119.0250417,360,S3-m-COM1-DF,6029003137,COM,COM1,S3,MC
462,35.3024984,-119.0250417,360,W1-m-COM1-DF,6029003137,COM,COM1,W1,MC
463,35.3024984,-119.0250417,360,W2-h-COM1-DF,6029003137,COM,COM1,W2,HC
464,35.3024984,-119.0250417,360,PC1-h-COM2-DF,6029003137,COM,COM2,PC1,HC
465,35.3024984,-119.0250417,360,PC1-m-COM2-DF,6029003137,COM,COM2,PC1,MC
466,35.3024984,-119.0250417,360,S1L-m-COM2-DF,6029003137,COM,COM2,S1L,MC
467,35.3024984,-119.0250417,360,PC2L-h-COM3-DF,6029003137,COM,COM3,PC2L,HC
468,35.3024984,-119.0250417,360,RM1L-m-COM3-DF,6029003137,COM,COM3,RM1L,MC
469,35.3024984,-119.0250417,360,C2L-h-COM4-DF,6029003137,COM,COM4,C2L,HC
470,35.3024984,-119.0250417,360,PC1-h-COM4-DF,6029003137,COM,COM4,PC1,HC
471,35.3024984,-119.0250417,360,RM1L-h-COM4-DF,6029003137,COM,COM4,RM1L,HC
472,35.3024984,-119.0250417,360,RM2L-h-COM4-DF,6029003137,COM,COM4,RM2L,HC
473,35.3024984,-119.0250417,360,W1-h-COM4-DF,6029003137,COM,COM4,W1,HC
474,35.3024984,-119.0250417,360,W1-m-COM4-DF,6029003137,COM,COM4,W1,MC
475,35.3024984,-119.0250417,360,W1-m-COM7-DF,6029003137,COM,COM7,W1,MC
476,35.3024984,-119.0250417,360,RM1L-h-COM8-DF,6029003137,COM,COM8,RM1L,HC
477,35.3024984,-119.0250417,360,RM2L-h-COM8-DF,6029003137,COM,COM8,RM2L,HC
478,35.3024984,-119.0250417,360,RM2L-m-COM8-DF,6029003137,COM,COM8,RM2L,MC
479,35.3024984,-119.0250417,360,S2L-h-COM8-DF,6029003137,COM,COM8,S2L,HC
480,35.3024984,-119.0250417,360,S4L-h-COM8-DF,6029003137,COM,COM8,S4L,HC
481,35.3024984,-119.0250417,360,W2-h-COM8-DF,6029003137,COM,COM8,W2,HC
482,35.3024984,-119.0250417,360,C2L-h-EDU1-DF,6029003137,EDU,EDU1,C2L,HS
483,35.3024984,-119.0250417,360,S2L-h-IND2-DF,6029003137,IND,IND2,S2L,HC
484,35.3024984,-119.0250417,360,C2L-h-REL1-DF,6029003137,REL,REL1,C2L,HC
485,35.3024984,-119.0250417,360,C2L-m-REL1-DF,6029003137,REL,REL1,C2L,MC
486,35.3024984,-119.0250417,360,PC2L-h-REL1-DF,6029003137,REL,REL1,PC2L,HC
487,35.3024984,-119.0250417,360,RM2L-h-REL1-DF,6029003137,REL,REL1,RM2L,HC
488,35.3024984,-119.0250417,360,W1-h-RES1-DF,6029003137,RES,RES1,W1,HC
489,35.3024984,-119.0250417,360,W1-m-RES1-DF,6029003137,RES,RES1,W1,MC
490,35.3024984,-119.0250417,360,MH-h-RES2-DF,6029003137,RES,RES2,MH,HC
491,35.3024984,-119.0250417,360,C2L-h-RES3AF-DF,6029003137,RES,RES3A,C2L,HC
492,35.3024984,-119.0250417,360,RM1L-h-RES3AF-DF,6029003137,RES,RES3A,RM1L,HC
493,35.3024984,-119.0250417,360,S3-h-RES3AF-DF,6029003137,RES,RES3A,S3,HC
494,35.3024984,-119.0250417,360,W1-h-RES3AF-DF,6029003137,RES,RES3A,W1,HC
495,35.3024984,-119.0250417,360,C2L-h-RES3AF-DF,6029003137,RES,RES3B,C2L,HC
496,35.3024984,-119.0250417,360,PC2L-h-RES3AF-DF,6029003137,RES,RES3B,PC2L,HC
497,35.3024984,-119.0250417,360,RM1L-h-RES3AF-DF,6029003137,RES,RES3B,RM1L,HC
498,35.3024984,-119.0250417,360,S3-h-RES3AF-DF,6029003137,RES,RES3B,S3,HC
499,35.3024984,-119.0250417,360,S4L-h-RES3AF-DF,6029003137,RES,RES3B,S4L,HC
500,35.3024984,-119.0250417,360,W1-h-RES3AF-DF,6029003137,RES,RES3B,W1,HC
